text,label
Whose autobiography is titled Yes I Can ?,human
"What late-night TV show features Larry , Bud , Melman and Toast on a Stick ?",entity
Why are organ transplants more successful today ?,abbreviation
"What former royal palace has served as a granary , prison , arsenal , leper colony , mint , telegraph station and whorehouse before becoming an art museum ?",location
How many stations do you shoot from in the basketball game `` Around the World '' ?,number
What qualifications are there for individuals donating blood ?,abbreviation
What river flows past the Temple of Karnak ?,location
What was the target rate for M3 growth in 1992 ?,number
Where were the 196 Summer Olympics held ?,location
What was the nationality of Jackson Pollock ?,location
How many real fruit juices are there in a can of Hawaiian Punch ?,number
What is a fear of trees ?,entity
Who gave Abbie Hoffman his first dose of LSD ?,human
What drug did Sigmund Freud become fascinated with while experimenting with the treatment of neurasthenia ?,entity
What little boy and dog live in a shoe ?,human
What is the root of all evil ?,abbreviation
What is considered the costliest disaster the insurance industry has ever faced ?,entity
What Judith Rossner novel was made into a film starring Diane Keaton ?,entity
How did shipyard inspector James J. Kilroy designate equipment as being satisfactory ?,abbreviation
Who is Terrence Malick ?,human
How many miles is it to Ohio from North Carolina ?,number
Kosovo is a province of what country ?,location
"What is the main language of Sao Paulo , Brazil ?",entity
What films featured the character Popeye Doyle ?,entity
"What is the latitude and longitude of El Paso , Texas ?",number
How is saline used in medicine ?,abbreviation
What is Occam 's Razor ?,abbreviation
What is a fear of childbirth ?,entity
Who is the leader of India ?,human
What are the words to `` My Way '' written by Paul Anka ?,abbreviation
What is the snowiest city in the U.S. ?,location
When is the Tulip Festival in Michigan ?,number
What 's the difference between TFT and dual-scan display ?,abbreviation
What was Michelangelo 's last name ?,human
Who is the creator of `` The Muppets '' ?,human
Where can I find the history of the Taiwanese language ?,location
How much electricity does the brain need to work ?,number
What country has the highest arson rate ?,location
For what reason did the Shea & Gould law firm close their L.A. office ?,abbreviation
Whose first presidential order was : `` Let 's get this goddamn thing airborne '' ?,human
How many films did Ingmar Bergman make ?,number
What is the average time it takes for a male to ejaculate ?,number
What fraction of a beaver 's life is spent swimming ?,number
What kind of meat is Fray Bentos synonymous with ?,entity
Who wrote Sons and Lovers ?,human
What actor has a tattoo on his right wrist reading Scotland Forever ?,human
What is the highest Roman numeral ?,abbreviation
CNN began broadcasting in what year ?,number
What was the first Gilbert and Sullivan opera ?,entity
What fowl grabs the spotlight after the Chinese Year of the Monkey ?,entity
What auto race was Wilbur Reed the first to win three times ?,entity
What is an example of an actual case of using the Fourteenth Amendment ?,abbreviation
What does the Statue of Liberty wear on her feet ?,entity
What American actress was the first to be called a `` vamp '' ?,human
What room did W.C. Fields keep his library in ?,location
What is the frequency of VHF ?,number
Where does the weird shape of the dinner fish knife originate from ?,location
Where have the most dinosaur remains been found ?,location
What does NAFTA stand for ?,description
What are the five most popular Usenet groups ?,human
How many miles is it from NY to Austria ?,number
What made Jane Goodall famous ?,abbreviation
Where is Windsor Castle ?,location
What is Li 'l Abner 's last name ?,human
What is the most advanced handheld calculator in the world ?,entity
What motto ended Merrie Melodies cartoons ?,abbreviation
What journalist can be found in and around Walden Puddle ?,human
What Russian city used to be called St. Petersburg and Petrograd ?,location
What did the Seven Dwarfs do for a living ?,human
What is the fastest growing state in the U.S.A. in 1998 ?,location
What 's the most commonly-spoken language in Belgium ?,entity
"What product `` doubles your pleasure , doubles your fun '' ?",entity
What is the nickname of the Cleveland Indians ?,entity
What is a fear of rejection ?,entity
What is the longest place name in the U.S. ?,location
What is the time it takes a typist to type a screenplay that is 100 pages long ?,number
How do I make fuel bricks from recycled newspaper ?,abbreviation
What 's the hardest substance in the human body ?,entity
How does the speed the magnet spins in a generator affect the output of the generator ?,abbreviation
What is agent orange ?,abbreviation
What is a fear of going to bed ?,entity
How do you determine heating requirements for your home ?,abbreviation
How many calories are there in a glass of water ?,number
How many syllables are there in a line of hendecasyllabic poetry ?,number
Which two products use a tiger as their symbol ?,entity
What does hazmat stand for ?,abbreviation
How much money are Dumbo 's ears insured for ?,number
What is celebrated during the week of February 21-27 ?,entity
"What do the letters D.C. stand for in Washington , D.C. ?",description
Who was Jane Goodall ?,human
Who wrote : `` Poems are made by fools like me but only God can make a tree '' ?,human
What powdered soft drink mix went into space ?,entity
What is a ball that hits the foul pole called ?,entity
What is the name of Dolly Parton 's rarely seen husband ?,human
What town was the setting for The Music Man ?,location
What nationality was Jackson Pollock ?,location
How do you get silly putty out of fabric ?,abbreviation
"Who played the part of the Godfather in the movie , ` The Godfather ' ?",human
What is HTML ?,description
Where did King Francis I hang the `` Mona Lisa '' when he owned it ?,location
"Of children between the ages of two and eleven , what percentage watch `` The Simpsons '' ?",number
How do I install a tile floor ?,abbreviation
"What are vermicilli , rigati , zitoni , and tubetti ?",abbreviation
Describe the Long March .,abbreviation
What is an auto-commentary ?,abbreviation
Name a product that controls the ripening of apples .,entity
What did the Congress of Vienna establish ?,entity
What astronomer-architect designed the present St. Paul 's Cathedral in London ?,human
Who is the monarch of the United Kingdom ?,human
What country are you in if you woo in the Wu dialect ?,location
Who took over as conductor of the Boston Pops after Arthur Fiedler 's long reign ?,human
What kind of education would you need to become an athletic trainer for the NFL ?,entity
